volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
nnc1.50196709,rev,known,1855,1815,m,uk,16716,0.43104033476,"Boner, Charles,",Cain,WR,reviewed,1
uc2.ark+=13960=t1td9vq8p,rev,known,1889,1812,m,uk,17477,0.433114628462,"Browning, Robert,",Asolando,BM,"Norton, in-set",1
loc.ark+=13960=t46q2j373,not,obscure,1878,1842,f,us,17485,0.27697816703,"Jones, Julia Clinton.",Valhalla,,random,0
uc1.b167489,rev,known,1820,1784,m,uk,40273,0.145210143495,"Barton, Bernard,",Poems,ER,reviewed,1
mdp.39015004731116,rev,known,1869,1812,m,uk,77598,0.474836870987,"Browning, Robert,",The ring and the book,FR,"Norton, in-set",1
loc.ark+=13960=t7qn6kz4k,not,obscure,1866,1839,m,us,9974,0.283645978912,"Crider, Henry M.,",Pedagogics,,random,0
uc2.ark+=13960=t9h41kc6j,not,obscure,1885,1856,f,us,15943,0.123547346953,"Jordan, Margaret E.",Echoes from the pines,,random,0
njp.32101067707651,not,obscure,1874,1848,m,uk,4981,0.584467454785,"Beck, Edward Anthony,",The Holy sepulchre,,random,0
loc.ark+=13960=t1zc8cv86,not,obscure,1902,1857,f,us,7994,0.231273614696,"Van Cleve, Alice Davis. [from old catalog]",The Queen's rosary,,random,0
loc.ark+=13960=t5r78vg3h,rev,obscure,1881,1850,f,us,14744,0.360509294012,"Innsly, Owen,",Love poems and sonnets,ATL,reviewed,1
loc.ark+=13960=t1kh1508t,not,obscure,1864,1790,m,us,3288,0.215413929802,"Halleck, Fitz-Greene,",Young America,,random,0
uc1.b3579606,rev,known,1901,1844,m,us,6923,0.426684898043,"Gilder, Richard Watson,",Poems and inscriptions,ATL,reviewed,1
inu.32000007041967,rev,known,1881,1834,m,uk,145149,0.676716301864,"Morris, William,",The story of Sigurd the Volsung and the fall of Niblungs,FR,"Norton, in-set",1
uc1.b4100506,rev,known,1917,1879,m,uk,2846,0.849476694817,"Campbell, Joseph,",Earth of Cualann,EGO,reviewed,1
loc.ark+=13960=t5q81tq24,not,obscure,1854,0,f,us,15851,0.121735559638,"Blake, Emma M.",Reliquae,,random,0
uc2.ark+=13960=t39z93k29,not,obscure,1819,1786,m,uk,25918,0.122653635132,"Woodley, George,",Cornubia,,random,0
hvd.hwpnml,rev,known,1828,1788,m,uk,52274,0.605364328021,"Atherstone, Edwin,",The fall of Nineveh;,ER,reviewed,1
mdp.39015063937810,not,obscure,1871,1851,m,uk,32972,0.398742623112,"Mackay, Eric,",Love letters of a violinist,,random,0
uc2.ark+=13960=t8v984f2b,rev,known,1837,1806,f,uk,22492,0.151141885308,"Stuart-Wortley, Emmeline,",Fragments and fancies,QR,reviewed,1
hvd.hxgf8x,not,obscure,1820,1775,m,uk,13758,0.205073541748,"Watson, James,",The spirit of the doctor,,random,0
uc2.ark+=13960=t24b32t74,rev,known,1827,1799,m,uk,34335,0.495568922126,"Hood, Thomas,",The plea of the midsummer fairies,GrM,reviewed,1
inu.32000000641847,rev,known,1880,1834,m,uk,29847,0.507012592363,"Thomson, James,",The city of dreadful night,FR,reviewed,1
uc2.ark+=13960=t09w0f810,not,obscure,1825,0,f,uk,12718,0.128751694076,"Cursham, Mary Anne.",Martin Luther,,random,0
mdp.39015012978758,rev,known,1916,1888,m,us,27745,0.579722383074,"Seeger, Alan,",Poems,EGO,reviewed,1
loc.ark+=13960=t90872358,rev,known,1873,1844,m,uk,32934,0.46215344705,"O'Reilly, John Boyle,",Songs from the southern seas,ATL,reviewed,1
loc.ark+=13960=t4hm64973,not,obscure,1846,0,m,us,15311,0.394873442131,"Plumer, Wm.",Lyrica sacra,,random,0
uc2.ark+=13960=t6057k92v,not,obscure,1871,1830,m,uk,2575,0.608378642183,"Kingsley, Henry,",The lost child,,random,0
nnc1.1002356570,not,obscure,1871,0,,uk,3162,0.241335120407,anonymous5,"Verses for the people, suitable to the times, by an Englishman",,random,0
uc2.ark+=13960=t20c4zd4j,not,obscure,1837,0,m,uk,9166,0.239446483774,"Manning, George Theodore.",Rural rhymes,,random,0
uc1.b167406,rev,known,1891,1865,m,us,23528,0.689590813876,"Cawein, Madison Julius,",Days and dreams,ATL,reviewed,1
uc2.ark+=13960=t1hh6hw20,rev,known,1828,1759,m,uk,14379,0.180701006454,"Sharp, Richard,",Epistles in verse,QR,reviewed,1
mdp.39015046406727,rev,known,1899,1865,m,uk,7785,0.835645302678,"Yeats, W. B.",The wind among the reeds,FR,"Norton, in-set",1
njp.32101067487577,rev,known,1892,1865,m,uk,31241,0.719250885169,"Yeats, W. B.",Wanderings of Oisin,FR,"Norton, in-set",1
uc1.b253348,not,obscure,1878,1844,m,us,89506,0.401868430448,"Cowan, Frank,",Southwestern Pennsylvania in song and story,,random,0
nyp.33433074903737,not,obscure,1892,1839,m,au,29892,0.0893998419525,"Yarrington, W. H. H.",Australian verses,,random,0
uc2.ark+=13960=t7gq6s57q,not,obscure,1869,0,m,us,2680,0.103717307681,"Krause, William E. F.",The sanctity of marriage,,random,0
emilydickinson,addedbecausecanon,known,1866,1830,f,us,28989,0.538673112589,"Dickinson, Emily",Poems,,"Norton, added",0
loc.ark+=13960=t8sb4zz1q,addedbecausecanon,known,1921,1885,m,uk,3549,0.598126699761,"Lawrence, D. H.",Tortoises,,"Norton, added",0
uc1.b165755,not,obscure,1881,1863,f,us,22328,0.527397904981,"Eastman, Elaine Goodale,",All round the year,,random,0
uc2.ark+=13960=t6vx06j62,not,obscure,1873,1849,m,us,39648,0.344085539613,"Saltus, Francis Saltus,",Honey and gall,,random,0
hvd.hn8n81,not,obscure,1823,1795,m,us,51093,0.258257122565,"Percival, James Gates,",Poems,,random,0
loc.ark+=13960=t78s5hf3h,not,obscure,1833,1775,f,uk,107985,0.129626414142,"Bulmer, Agnes (Collinson),",Messiah's kingdom,,random,0
loc.ark+=13960=t5cc1g772,rev,known,1871,1819,m,us,11045,0.497852185997,"Greene, William Batchelder,",Imogen,ATL,reviewed,1
uc1.b165960,rev,known,1855,1831,m,uk,55723,0.653410265945,"Lytton, Edward Robert Bulwer Lytton,",Clytemnestra ; The earl's return ; The artist ; and other poems,ER,reviewed,1
loc.ark+=13960=t85h8fd4f,not,obscure,1916,1848,m,us,19835,0.151558081838,"White, Charles Edward,",Poems of school and life,,random,0
nyp.33433066626916,rev,known,1883,1834,m,us,25207,0.588574118633,"Nichols, Starr Hoyt,",Monte Rosa,ATL,reviewed,1
uc2.ark+=13960=t0vq2xh3w,not,obscure,1869,1841,m,uk,22494,0.608190399299,"Ranking, Boyd Montgomerie Maurice,",Poems,,random,0
uc2.ark+=13960=t0ks6pb4z,not,obscure,1824,1799,m,uk,16767,0.408714650291,"Deacon, William Frederick,",Warreniana,,random,0
loc.ark+=13960=t00z7rp24,not,obscure,1868,0,,,2273,0.283216272541,anonymous6,The San Francisco fairy,,random,0
loc.ark+=13960=t8ff4bv0c,not,obscure,1878,1801,m,us,32194,0.136947074327,"Means, Alexander,",A cluster of poems,,random,0
mdp.39015065549217,rev,known,1880,1850,m,uk,36227,0.69844648093,"Marston, Philip Bourke,",Wind-voices,FR,reviewed,1
loc.ark+=13960=t2g740m4m,not,obscure,1870,0,,,17247,0.215267083109,"Atkinson, Mary Ellen.",Ivy leaves,,random,0
uc1.b182470,not,obscure,1833,1813,m,uk,17902,0.241886893262,"Graham, John,",A vision of fair spirits,,random,0
uc2.ark+=13960=t1hh6d09g,rev,known,1892,1853,m,us,10902,0.446029836651,"Johnson, Robert Underwood,","The winter hour, and other poems",ATL,reviewed,1
njp.32101068168077,not,obscure,1880,1826,f,uk,85768,0.510986789871,"Craik, Dinah Maria Mulock,",Thirty years,,random,0
loc.ark+=13960=t5cc1sf60,not,obscure,1840,0,m,us,4669,0.141825228585,"Page, Theophilus. [from old catalog]",Heavenly musing;,,random,0
loc.ark+=13960=t07w6wd9p,rev,known,1902,1880,m,us,10889,0.599577432227,"Stevens, Thomas Wood,",The morning road,ATL,reviewed,1
hvd.hwkq93,rev,known,1840,1808,f,uk,46679,0.32726221815,"Norton, Caroline Sheridan,",The dream,GrM,reviewed,1
nyp.33433082171996,not,obscure,1880,1836,m,us,37809,0.108442448701,"Goddard, Sextus P.","Buds, briars and berries",,random,0
loc.ark+=13960=t8gf19n4c,not,obscure,1914,1880,m,us,10849,0.353966416061,"Stott, Roscoe Gilmore.",The man sings,,random,0
mdp.39015000544554,not,known,1894,1859,m,uk,40997,0.481320812352,"Thompson, Francis,",Poems,,random,0
mdp.39015065250162,rev,known,1905,1875,f,us,26207,0.623057765108,"Branch, Anna Hempstead,","The shoes that danced, and other poems",ATL,reviewed,1
loc.ark+=13960=t19k4z26m,not,known,1860,1806,m,us,71374,0.478891942212,"Willis, Nathaniel Parker,","The poems, sacred, passionate, and humorous, of Nathaniel Parker WIllis",,random,0
wu.89099777773,not,obscure,1883,1835,m,us,47970,0.481680645534,"Croffut, W. A.",A midsummer lark,,random,0
uc2.ark+=13960=t1xd0s923,rev,known,1854,1823,m,uk,34080,0.383909797923,"Patmore, Coventry Kersey Dighton,",The angel in the house,ER,reviewed,1
loc.ark+=13960=t5p84vh35,rev,known,1855,1807,m,us,38531,0.627851792347,"Longfellow, Henry Wadsworth,",The song of Hiawatha,GrM,"Norton, in-set",1
uc2.ark+=13960=t4gm86m20,rev,known,1859,1814,m,uk,26310,0.37929759418,"Hedderwick, James,",Lays of Middle Age,WR,reviewed,1
loc.ark+=13960=t2891p34v,rev,known,1891,1859,f,us,11627,0.626647677538,"Cone, Helen Gray,",The ride to the lady,ATL,reviewed,1
nyp.33433076026321,not,obscure,1846,0,m,us,50891,0.26373878243,"White, Albert.","Sacred poems, poems of love & romance, humorous and narrative poems",,random,0
njp.32101066693696,not,obscure,1835,0,,us,11983,0.146943156232,anonymous8,"A Glance at the nations, with other poems",,random,0
dul1.ark+=13960=t84j19z0d,not,obscure,1861,1834,m,us,1684,0.167977843889,"Mangum, A. W.",The holy shield,,random,0
loc.ark+=13960=t9183w60x,not,obscure,1895,1846,m,us,34447,0.379023103149,"Savage, Richard,",After many years,,random,0
uc2.ark+=13960=t3ws8kz7m,rev,known,1898,1859,f,uk,8260,0.77035966914,"Tynan, Katharine,",The wind in the trees;,FR,reviewed,1
uc2.ark+=13960=t35140902,not,obscure,1863,0,m,uk,15434,0.305270136406,"Vaughan, Thomas,","Morah; or, The Indian wife;",,random,0
loc.ark+=13960=t6834m35p,not,obscure,1913,1839,m,us,11181,0.2511961789,"Raymond, George Lansing,",The mountains about Williamstown,,random,0
uc1.b165933,rev,known,1854,1828,m,uk,43089,0.325529666743,"Massey, Gerald,",The ballad of Babe Christabel,ER,reviewed,1
nyp.33433076030042,rev,known,1840,1819,m,us,29020,0.330967454907,"Cone, Spencer Wallace,",The proud ladye,GrM,reviewed,1
uc2.ark+=13960=t8gf0rg1p,not,obscure,1820,0,f,uk,18264,0.148269842976,"Grimstone, Mary Leman.","Zayda, a Spanish tale, in three cantos, and other poems, stanzas, and canzonets",,random,0
nyp.33433075790711,not,obscure,1914,1873,m,us,12686,0.105436839298,"Fisher, Benjamin Franklin,",Life harmonies,,random,0
loc.ark+=13960=t9d519g22,not,obscure,1883,1818,m,us,21614,0.181465768474,"Underwood, John,",El muza,,random,0
uc2.ark+=13960=t7kp7vd46,not,obscure,1878,1850,m,us,46793,0.140596815243,"Brunton, William,",Daisies,,random,0
uc2.ark+=13960=t9280b957,rev,obscure,1865,0,,,44630,0.537302989834,"Prideaux, Fanny Ann.",Claudia,WR,reviewed,1
uc2.ark+=13960=t7pn9060k,rev,known,1896,1867,m,uk,17607,0.631990722401,"Dowson, Ernest Christopher,",The poems of Ernest Dowson,SAV,"Norton, in-set",1
nyp.33433066571302,not,obscure,1887,1853,f,us,28351,0.159048875149,"Read, Jane Maria,",Between the centuries and other poems,,random,0
loc.ark+=13960=t24b3nc5c,rev,obscure,1862,0,,,34315,0.246270652826,L,"Sybelle, and other poems",WR,reviewed,1
nyp.33433076034895,not,obscure,1831,1796,m,us,19512,0.444051482706,"Hill, George,",The ruins of Athens,,random,0
uc2.ark+=13960=t7fq9w84p,not,obscure,1893,1811,m,uk,21964,0.532998135351,"Scott, William Bell,",A poet's harvest home,,random,0
loc.ark+=13960=t0ms46c3p,not,obscure,1914,1876,m,us,9739,0.171591605984,"Maxwell, George Madison,","Bare-foot days, and other poems",,random,0
njp.32101066109255,not,obscure,1894,1861,m,us,9647,0.486442203775,"Partridge, William Ordway,",Song-life of a sculptor,,random,0
mdp.39015030756970,rev,known,1914,1874,f,us,27569,0.732737076342,"Lowell, Amy,",Sword blades and poppy seed,EGO,"Norton, in-set",1
uc2.ark+=13960=t52f7kv9h,rev,known,1825,1794,f,us,39723,0.33594196545,"Brooks, Maria Gowen,","Zóphiël; or, The bride of seven",QR,reviewed,1
loc.ark+=13960=t01z4r32p,not,obscure,1914,1870,m,us,22475,0.344716107144,"Hewes, Charles Edwin,",Songs of the Rockies,,random,0
nyp.33433074907209,not,obscure,1831,1804,m,us,21871,0.43017042915,"Hawley, W. F.",The unknown;,,random,0
nyp.33433074963582,not,obscure,1871,1834,m,us,22183,0.349938442829,"Stanton, Henry T.","The Moneyless Man, and Other Poems",,random,0
uc1.b167383,rev,known,1887,1845,m,uk,33912,0.609593667993,"Canton, William,",A lost epic,BM,reviewed,1
uc1.b167470,rev,known,1853,1832,m,uk,26857,0.472597991549,"Arnold, Edwin,","Poems, narrative and lyrical",WR,reviewed,1
uc2.ark+=13960=t21c1v39v,rev,known,1866,1807,m,us,4143,0.638001227229,"Longfellow, Henry Wadsworth,",Flower-de-luce,ATL,"Norton, in-set",1
uc2.ark+=13960=t1xd0tj53,not,obscure,1863,1832,m,uk,46164,0.240170146984,"Shipley, Orby,",Lyra eucharistica,,random,0
loc.ark+=13960=t55d9m11n,not,obscure,1881,1821,m,us,15434,0.174599546624,"Eckerson, Theodore John.",When my ship comes in,,random,0
loc.ark+=13960=t7kp8gj8r,rev,obscure,1893,1856,f,us,10042,0.368754911656,"Granniss, Anna J.","Skipped stitches, verses",ATL,reviewed,1
loc.ark+=13960=t10p1hx6j,rev,known,1916,1878,m,us,5755,0.70086542769,"Arensberg, Walter,",Idols,PMV,reviewed,1
mdp.39015048709672,rev,known,1916,1873,m,uk,8180,0.795605266135,"De la Mare, Walter,","The listeners, and other poems",PMV,reviewed,1
nyp.33433066644828,not,obscure,1915,1876,m,us,19720,0.291756556227,"Sanford, J. E.","His one tune, and a few others",,random,0
nyp.33433074874185,rev,known,1839,1806,m,uk,31042,0.390006318022,"Sterling, John,",Poems,QR,reviewed,1
loc.ark+=13960=t01z4v628,not,obscure,1916,0,m,,12126,0.192000106751,"Havener, William Alexander.",Evening pastimes,,random,0
uc2.ark+=13960=t9g44q082,rev,known,1846,1814,m,uk,60330,0.355634770457,"Mackay, Charles,",Voices from the crowd;,WR,reviewed,1
nyp.33433076030273,rev,known,1842,1818,m,us,74981,0.369096840342,"Colton, George H.",Tecumseh;,GrM,reviewed,1
loc.ark+=13960=t3cz3sw3f,not,obscure,1852,1820,f,us,21988,0.19263335571,"Truesdell, Helen.",Poems,,random,0
uc1.b167484,rev,known,1894,1857,m,uk,14487,0.622007640078,"Davidson, John,",Ballads & songs,FR,reviewed,1
uc2.ark+=13960=t1hh6hq8n,not,obscure,1825,1799,m,uk,34237,0.297416728139,"Hervey, Thomas Kibble,",The poetical sketch-book,,random,0
nyp.33433066657317,not,obscure,1912,0,,,9657,0.655115385185,"Shepard, Mary Norsworthy.",Where it listeth,,random,0
loc.ark+=13960=t77s85d09,not,obscure,1901,1855,m,us,10155,0.326059878821,"Dunham, Sam C.",The goldsmith of Nome,,random,0
nyp.33433075816078,not,obscure,1904,1872,m,us,4354,0.337042412368,"Ehrmann, Max,",Breaking home ties,,random,0
loc.ark+=13960=t5t72zr45,not,obscure,1879,1863,f,us,7636,0.507464830878,"Eastman, Elaine Goodale,",In Berkshire with the wild flowers,,random,0
uc2.ark+=13960=t7vm4642f,rev,known,1878,1789,f,uk,25298,0.502451781835,"Elliot, Charlotte,",Medusa and other poems,BM,reviewed,1
hvd.hwh1bt,not,obscure,1841,1776,m,uk,198517,0.190453037725,"Fitchett, John,",King Alfred,,random,0
loc.ark+=13960=t7sn0q200,not,obscure,1860,1812,m,us,18887,0.29884593795,"Chapman, George Walton,",A tribute to Kane,,random,0
uc2.ark+=13960=t12n5658q,rev,known,1915,1886,f,uk,2290,0.762393132714,"Cornford, Frances Darwin,",Spring morning,EGO,reviewed,1
loc.ark+=13960=t03x8vs4n,not,obscure,1871,0,,,1194,0.348222076523,"Wallace, E. D.",England's last queen,,random,0
nyp.33433066569447,not,obscure,1913,1886,m,us,4644,0.193317859267,"Seitz, Howard Buckwalter,",Aeolic lyrics,,random,0
uc2.ark+=13960=t9862dr88,not,obscure,1910,1885,m,uk,5638,0.538252307127,"Campbell, Archibald Y.",Poems,,random,0
uc2.ark+=13960=t4cn71f36,rev,known,1907,1865,m,uk,22430,0.602989716966,"Ainslie, Douglas,",Mirage,FR,reviewed,1
uc1.b2831659,not,obscure,1886,0,,,22389,0.221857025687,anonymous3,Chimes from a poet's belfrey,,random,0
uc1.b158313,rev,known,1852,1823,m,us,23467,0.404583096216,"Boker, George H.",The Podesta's Daughter,GrM,reviewed,1
loc.ark+=13960=t41r7d74g,rev,known,1881,1848,m,uk,40511,0.676148449345,"Rossetti, Dante Gabriel,",Ballads and sonnets,MM,"Norton, in-set",1
loc.ark+=13960=t4dn4q68x,not,obscure,1883,1836,m,us,14252,0.353663205243,"Hill, Theophilus H.","Passion flower, and other poems",,random,0
uc2.ark+=13960=t23b6296r,rev,known,1898,1866,f,uk,13580,0.665836792043,"Shorter, Dora Sigerson,",The fairy changeling and other poems,FR,reviewed,1
loc.ark+=13960=t42r4b17k,not,obscure,1914,1871,f,us,10056,0.163942965998,"Hinckley, Mercy Adeline,",Life-colors,,random,0
loc.ark+=13960=t55d9qp4v,not,obscure,1903,0,,,10522,0.150324768013,"Kelley, N. P. [from old catalog]",Poems,,random,0
loc.ark+=13960=t1cj8vs53,not,obscure,1902,1840,f,us,5145,0.334578680123,"Welsh, Mary Elizabeth,",Kapiolani;,,random,0
uc2.ark+=13960=t8x924t2m,not,obscure,1872,0,,,20344,0.215787285384,"Harvey, Ellen T. H.",Wilderness and Mount,,random,0
mdp.39015063542537,rev,known,1873,1835,m,uk,14740,0.505490013682,"Austin, Alfred,",Madonna's child,FR,reviewed,1
mdp.39015059548340,rev,known,1871,1837,m,uk,48622,0.720260518932,"Swinburne, Algernon Charles,",Songs before sunrise,FR,"Norton, in-set",1
loc.ark+=13960=t7wm1rg17,not,obscure,1907,0,f,us,15900,0.631947962943,"Johnson, Felicia Ross. [from old catalog]",Seamstress and poet,,random,0
nyp.33433066637236,not,obscure,1886,1823,m,us,12421,0.280921158833,"Harris, Thomas Lake,",The joy-bringer,,random,0
mdp.39015070462083,not,obscure,1828,1788,m,uk,7260,0.306102540103,"Bird, James,",Dunwich;,,random,0
nyp.33433066625991,not,obscure,1875,0,,,10647,0.156401697655,"Peckham, P. Annetta.",Welded links,,random,0
uc1.b167500,rev,known,1855,1816,m,uk,30552,0.307993522034,"Bailey, Philip James,",The mystic and other poems,ER,reviewed,1
loc.ark+=13960=t1gj02d1m,not,obscure,1854,1807,f,us,39919,0.323633670512,"Hewitt, Mary E.",Poems,,random,0
loc.ark+=13960=t6k07vz1r,not,obscure,1890,0,m,us,906,0.21677993739,"Stone, Jasper Jay. [from old catalog]",The veteran's qualifications for civil service,,random,0
njp.32101067632925,not,obscure,1873,1840,m,uk,24077,0.56307887956,"Dobson, Austin,",Vignettes in rhyme and vers de société (now first collected),,random,0
njp.32101051389870,not,obscure,1887,0,m,,21698,0.179460182197,"Harrison, Harry.",Poems,,random,0
mdp.39015030050648,rev,known,1862,1830,f,uk,52321,0.621946608819,"Rossetti, Christina Georgina,",Goblin market and other poems,WR,"Norton, in-set",1
uc2.ark+=13960=t14m91w7c,not,obscure,1895,1863,m,uk,8242,0.592373468311,"Groser, Horace George.",Little folks land,,random,0
loc.ark+=13960=t3029c41j,rev,known,1914,1873,m,us,15962,0.567094873727,"Clarke, George Herbert,",At the shrine,PMV,reviewed,1
loc.ark+=13960=t8cg05x2c,rev,known,1867,1803,m,us,6236,0.438650476308,"Calvert, George Henry,",Ellen: a poem for the times,ATL,reviewed,1
nyp.33433075809081,not,obscure,1867,1833,m,us,6759,0.278766200153,"MacEuen, Malcolm.",A mosaic from Italy,,random,0
nyp.33433066636204,rev,known,1871,1837,m,us,48448,0.573971355956,"Miller, Joaquin,",Songs of the Sierras,BM,reviewed,1
loc.ark+=13960=t47p9ff2j,not,obscure,1901,1836,m,us,15120,0.489821329289,"Blood, Henry Ames,",Selected poems of Henry Ames Blood,,random,0
nyp.33433074858238,rev,known,1851,1806,f,uk,48423,0.56301264617,"Browning, Elizabeth Barrett,","Prometheus bound, and other poems;",QR,"Norton, in-set",1
nyp.33433075742027,rev,known,1887,1854,f,us,17282,0.586556005747,"Thomas, Edith Matilda,",Lyrics and sonnets,ATL,reviewed,1
loc.ark+=13960=t91846423,not,obscure,1901,1876,m,us,7938,0.322215296987,"Smith, Robinson,",The soul-at-arms and other poems,,random,0
miun.abr7660.0001.001,rev,known,1918,1873,m,uk,11133,0.686165764846,"Ford, Ford Madox,","On Heaven, and poems written on active service",EGO,reviewed,1
nyp.33433082128426,not,obscure,1893,1867,m,us,31791,0.192275894685,"Currie, George G.",How I once felt,,random,0
uc2.ark+=13960=t3222ww5h,not,obscure,1894,1849,m,uk,6045,0.43513929291,"Image, Selwyn,",Poems & carols,,random,0
mdp.39015033891238,rev,known,1881,1827,m,us,22081,0.435281939702,"Trowbridge, J. T.",A home idyl,ATL,reviewed,1
uc1.b119842,not,obscure,1888,1836,f,us,28708,0.481695651428,"Mace, Frances Parker (Laughton)",Under pine and plam,,random,0
uc1.b260737,rev,known,1870,1840,m,us,18958,0.591537335288,"Weeks, Robert Kelley,",Episodes and lyric pieces,ATL,reviewed,1
nnc1.cr60018283,not,obscure,1869,1815,m,us,138474,0.172257399437,"Jones, Darius E.",Songs for the new life ;,,random,0
mdp.39015025920235,rev,known,1823,1763,m,uk,45325,0.540270923789,"Rogers, Samuel,","Italy, a poem",QR,reviewed,1
uc2.ark+=13960=t3hx15z6g,not,obscure,1869,1824,m,us,10819,0.557457290055,"Watson, J. W.",Beautiful snow,,random,0
uc1.b3312256,not,obscure,1902,1842,m,uk,108765,0.65510111277,"Payne, John,",The poetical works of John Payne,,random,0
njp.32101067646750,rev,known,1864,1835,f,us,16221,0.37161146792,"Hooper, Lucy Hamilton,",Poems;,ATL,reviewed,1
uc1.b255800,not,obscure,1877,0,f,uk,21351,0.279171426858,"Budge, Jane,",Poems.,,random,0
inu.39000001277370,not,obscure,1853,1818,m,uk,38231,0.388620654265,"Hollingsworth, Alfred Johnstone,",The poetical works of the late Alfred Johnstone Hollingsworth,,random,0
uc2.ark+=13960=t7jq10136,rev,known,1831,1774,m,uk,32273,0.205848568533,"Jones, John,",Attempts in verse,ER,reviewed,1
loc.ark+=13960=t7jq1gj08,not,obscure,1862,1835,m,us,24027,0.357696342054,"Hewes, George Whitfield.",Ballads of the war,,random,0
uc1.b4101575,rev,known,1915,1885,m,us,14720,0.695411304171,"Percy, William Alexander,",Sappho in Levkas,PMV,reviewed,1
loc.ark+=13960=t7pn9zm6f,not,obscure,1918,1893,m,us,7563,0.761176812849,"McClure, John Peebles,",Airs and ballads,,random,0
nyp.33433066625637,not,obscure,1869,1831,m,us,41331,0.228754898556,"Peffer, William Alfred,",Myriorama,,random,0
uc2.ark+=13960=t42r42k8x,rev,known,1872,1824,m,uk,26765,0.394602298469,"Smith, Walter C.",Olrig Grange,FR,reviewed,1
njp.32101068177599,not,obscure,1878,0,,,10810,0.251164803072,"Edwards, Alfred.",Incidents in the career of Coeur de Lion,,random,0
uc1.b325378,not,obscure,1881,1836,m,us,36809,0.542851325027,"Gordon, Hanford Lennox,",Legends of the Northwest,,random,0
njp.32101066457894,not,obscure,1871,1834,f,us,29268,0.180823248597,"Cooke, Belle W.",Tears and victory,,random,0
uc2.ark+=13960=t0qr4p29x,not,obscure,1878,0,,,71708,0.321457009851,"Hopkins, Alphonso A.","Waifs, and their authors",,random,0
nyp.33433074843933,not,obscure,1846,1780,m,uk,36508,0.430809112742,"Croly, George,",The modern Orlando: a poem,,random,0
mdp.39015055468584,not,obscure,1880,1846,f,uk,4231,0.50186988095,"Greenaway, Kate,",Under the window;,,random,0
njp.32101063702987,not,obscure,1881,1820,m,us,9700,0.235077722578,"Randolph, Anson D. F.",Easter chimes,,random,0
loc.ark+=13960=t6543bf6c,rev,known,1894,1862,m,us,11649,0.706041653678,"Rogers, Robert Cameron,",The wind in the clearing,ATL,reviewed,1
uc2.ark+=13960=fk5p84448t,rev,known,1902,1866,m,us,6542,0.365247644964,"Taylor, Bert Leston,",Line-o'-type lyrics,ATL,reviewed,1
loc.ark+=13960=t18k7vr3q,rev,known,1887,1847,m,us,12638,0.358953995991,"Roche, James Jeffrey,",Songs and satires,ATL,reviewed,1
loc.ark+=13960=t2891sx2w,rev,known,1871,1825,m,us,36257,0.635733215065,"Stoddard, Richard Henry,","The book of the East, and other poems",ATL,reviewed,1
njp.32101049721457,not,obscure,1896,1861,m,uk,7802,0.424303942097,"Ainslie, R. St. John",Sedbergh school songs,,random,0
nyp.33433004008284,not,obscure,1856,1812,m,us,21886,0.276994852633,"Prime, Samuel Irenæus",The smitten household,,random,0
